Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,34.73417905829678,59.4190236977176,58.458819913952055
1,77.48211783120689,84.20880200939173,85.17209588199138
2,88.59181333381869,89.11215463579775,89.82022126613398
3,90.89237937498864,90.83215026755488,90.6999078057775
4,92.1700671605118,91.6621164136726,91.56422864167179
5,93.0673607192909,92.06071857595283,91.27228027043638
6,93.69164406748813,93.36027083105822,92.47464658881375
7,94.41421109149482,92.67227257835535,91.6679471419791
8,94.85830770070801,94.33220487059081,92.82037492317147
9,95.20048049797063,94.82363219394998,92.87799631223109
10,96.94956591376518,96.47264387899968,93.99585125998769
11,97.4464444970242,96.78934148738671,93.94975414874
12,97.63027137214932,96.86578573768702,93.92286416717886
13,97.7249149118177,97.11695970295948,93.96127842655193
14,97.82865879183882,97.17702304248115,93.95359557467732
15,98.03614655188105,97.14972152451676,93.88829133374308
16,98.10712920663234,97.23708638200284,93.86908420405653
17,98.06526764100978,97.20978486403844,93.92286416717886
18,98.11076934277342,97.22616577481709,93.93438844499077
19,98.11804961505561,97.22616577481709,93.84219422249538
20,98.10712920663234,97.2207054712242,93.81530424093422
21,98.17265165717198,97.10603909577372,93.85755992624462
22,98.19085233787744,97.2207054712242,93.87676705593115
23,98.17629179331307,97.1934039532598,93.90365703749231
24,98.13989043190216,97.19886425685267,93.92670559311615
