Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,68.03050434086235,84.76575297586547,85.20282728948985
1,91.0379848206323,90.94135633941247,91.55654578979716
2,92.83803214240213,92.57944741727641,92.46696373693915
3,93.7935678794387,93.7916348148957,93.30823601720958
4,94.36324918551955,92.84154198973464,92.12891825445605
5,95.01483355477495,94.17385606639729,92.55915795943453
6,95.28056349307464,93.93906301190347,92.16733251382912
7,95.63911690297218,94.55607731789888,92.99323909035033
8,95.94124820268279,93.60052418914492,91.72556853103872
9,96.17785705185375,95.67543955443922,93.54256299938535
10,98.0780081175036,97.8431800808125,95.03303626306085
11,98.76963398431103,98.04521131374905,95.02151198524892
12,99.086325828586,98.17625859997815,94.94468346650275
13,99.23193127422967,98.26362345746423,94.9177934849416
14,99.38299692408496,98.32368679698591,94.80255070682236
15,99.56318366306901,98.29638527902151,94.83712354025813
16,99.59958502447992,98.36190892213608,94.88706207744315
17,99.60322516062101,98.34006770776456,94.84864781807006
18,99.6105054329032,98.33460740417166,94.87553779963122
19,99.61778570518538,98.34006770776456,94.78334357713582
20,99.64690679431412,98.3564486185432,94.84096496619544
21,99.63234624974974,98.33460740417166,94.81407498463429
22,99.59230475219773,98.35098831495031,94.85633066994468
23,99.63780645396139,98.3564486185432,94.83328211432082
24,99.65418706659631,98.38375013650759,94.74877074370005
