Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,52.496223358753625,76.5534563721743,70.48248309772586
1,84.98989862220847,83.06213825488697,79.95159803318992
2,88.18411808601643,88.00917331003603,87.58066994468346
3,89.65109295087636,89.97488260347275,90.36570374923171
4,90.47922392297473,90.25335808670962,90.53856791641056
5,91.11624774766577,89.28142404717703,88.42962507682851
6,91.5148426551153,90.08954897892323,90.47710510141364
7,91.81515388675537,91.23621273342798,91.28764597418561
8,92.16460695630018,90.87583269629792,92.11739397664412
9,92.37573485248349,90.7720869280332,90.82283343577136
10,93.95373386964673,93.49131811728732,94.31853103872156
11,94.401470615001,93.60052418914492,94.29164105716042
12,94.66902062137125,93.44763568854428,94.36078672403195
13,94.70906211892324,93.51315933165884,94.42224953902888
14,94.85466756456692,93.61144479633067,94.44145666871542
15,94.98389239757567,93.65512722507373,94.55669944683466
16,95.08581620952624,93.9827454406465,94.64889366933005
17,95.09309648180843,93.84623785082451,94.61047940995697
18,95.22596145095828,93.84623785082451,94.66041794714198
19,95.18774002147681,93.80801572567435,94.59127228027043
20,95.21322097446445,93.74795238615266,94.69114935464043
21,95.09673661794952,93.75341268974555,94.63736939151812
22,95.20958083832336,93.73703177896692,94.64505224339274
23,95.16589920463025,93.73703177896692,94.70267363245236
24,95.2114009063939,93.76433329693131,94.62584511370619
