Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,49.80980288662796,63.055585890575514,65.30039950829747
1,84.48755983473782,85.42098940701102,85.11063306699445
2,87.87106637788253,86.74238287648794,84.59972341733251
3,89.35624192344794,88.30402970405154,86.3859864781807
4,90.1807327594052,90.52091296276073,90.13521819299322
5,90.78135522268533,89.30872556514143,89.71650276582666
6,91.22727189996907,90.79392814240472,90.70374923171481
7,91.64042735198296,89.8001528885006,89.96619545175169
8,91.98988042152777,91.39456153762148,91.38368162261831
9,92.22102906648709,92.01157584361691,92.52842655193606
10,93.88275121489545,93.30020749153654,93.90749846342962
11,94.24494476093408,93.37665174183685,94.20712968653963
12,94.4924740185283,93.50223872447309,94.09956976029501
13,94.58529749012614,93.62236540351644,94.17255685310386
14,94.68540123400616,93.67150813585235,94.26090964966195
15,94.93111042352984,93.72065086818827,94.33773816840811
16,94.92019001510657,93.6332860107022,94.23017824216349
17,94.9129097428244,93.7916348148957,94.27627535341118
18,94.99481280599895,93.78071420770995,94.34926244622002
19,95.02211382705714,93.91176149393907,94.34542102028271
20,95.00027301021059,93.80801572567435,94.45682237246466
21,95.01301348670441,93.7970951184886,94.42224953902888
22,95.12949784321934,93.69334935022387,94.37999385371849
23,95.00391314635168,93.59506388555204,94.34926244622002
24,95.03849443969204,93.84623785082451,94.35310387215733
