Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,55.24816628141893,77.10494703505515,75.05762138905962
1,84.7205285477677,87.35939718248335,87.32329440688383
2,87.90564767122291,87.39215900404062,86.65872771972955
3,89.28525926869666,89.49983619089221,90.38491087891825
4,90.24261507380376,89.1230752429835,87.81115550092193
5,90.7285732486395,89.94212078191548,89.5359557467732
6,91.20725115119306,90.97957846456262,91.53733866011062
7,91.51666272318585,90.30250081904553,90.63460356484326
8,91.91343756256485,91.78770339630884,91.36063306699445
9,92.10272464190162,90.75024571366168,90.43484941610325
10,93.56423930254992,93.48039751010157,94.05347264904732
11,94.23584442058134,93.61690509992356,93.98048555623846
12,94.381449866225,93.59506388555204,94.3338967424708
13,94.4888338823872,93.64966692148083,94.19560540872772
14,94.48519374624613,93.69880965381675,94.33005531653349
15,94.92747028738874,93.88445997597466,94.42224953902888
16,94.90198933440112,94.0919515125041,94.42609096496619
17,94.95659137651748,94.00458665501802,94.40688383527964
18,94.86012776877855,93.84077754723162,94.38767670559311
19,94.9092696066833,94.04280878016817,94.39535955746773
20,94.92383015124767,93.80801572567435,94.36846957590657
21,94.90744953861275,93.99912635142515,94.41456668715426
22,94.9129097428244,93.9827454406465,94.40304240934235
23,95.07671586917351,93.88445997597466,94.35310387215733
24,94.91472981089494,93.93906301190347,94.39920098340502
