Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,34.83246273410626,59.85584798514797,60.037645974185615
1,79.05829678029959,85.51381456808998,86.22848801475106
2,88.88120415703547,90.01310472862292,90.19668100799015
3,91.18359026627596,90.83215026755488,90.32344806392132
4,92.44125730302314,92.10986130828874,92.30946527350952
5,93.22752670949895,93.551381456809,92.26720958819912
6,93.95191380157618,93.62782570710931,92.12507682851874
7,94.33230802832027,93.48585781369444,92.440073755378
8,94.93111042352984,94.36496669214809,92.65135218192992
9,95.37702710081358,94.37042699574096,92.30946527350952
10,96.9149846204248,96.57092934367151,93.95359557467732
11,97.43552408860093,96.82210330894398,93.98432698217579
12,97.53562783248094,96.80572239816534,93.91902274124155
13,97.60297035109113,96.95861089876597,93.90365703749231
14,97.71945470760606,97.01321393469478,93.89213275968038
15,98.00702546275232,97.06235666703068,93.89213275968038
16,98.0579873687276,97.10057879218084,93.88444990780577
17,98.02886627959886,97.02413454188053,93.83066994468345
18,98.06162750486868,97.07327727421645,93.87676705593115
19,98.05252716451595,97.08419788140222,93.82682851874615
20,98.11440947891452,97.10603909577372,93.90749846342962
21,97.99610505432904,97.08419788140222,93.91902274124155
22,98.06162750486868,97.10057879218084,93.89213275968038
23,98.15263090839598,97.10057879218084,93.91133988936693
24,98.05252716451595,97.08419788140222,93.90749846342962
