Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,51.49154578381232,76.74456699792509,74.9039643515673
1,84.60222412318221,86.98809653816753,87.28872157344806
2,87.9529694410571,87.71977721961342,87.54993853718499
3,89.44360519083415,88.22758545375123,87.70743700061462
4,90.22077425695721,87.56688871901278,86.20543945912722
5,90.73767358899222,89.96396199628698,89.81637984019667
6,91.42019911544692,90.46084962323904,90.36954517516902
7,91.71141000673427,91.01780058971279,90.7997848801475
8,91.87521613308338,90.26973899748826,90.38875230485556
9,92.20464845385217,91.47646609151468,92.39397664413029
10,93.8299692408496,93.27836627716502,94.12645974185617
11,94.41967129570646,93.53500054603036,94.07652120467117
12,94.5361556522214,93.64966692148083,94.05347264904732
13,94.72362266348762,93.43125477776564,94.16103257529194
14,94.69814171049998,93.69334935022387,94.1379840196681
15,94.99117266985786,93.77525390411708,94.31853103872156
16,94.96569171687021,93.6605875286666,94.36462814996926
17,95.17317947691244,93.8189363328601,94.41456668715426
18,94.98389239757567,93.55684176040188,94.35694529809464
19,95.10765702637279,93.73157147537403,94.37615242778118
20,95.10947709444333,93.74795238615266,94.36462814996926
21,95.09127641373787,93.60598449273779,94.45298094652735
22,95.00027301021059,93.87353936878891,94.33773816840811
23,95.15133866006589,93.67150813585235,94.34926244622002
24,95.14587845585426,93.74249208255979,94.38767670559311
