Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,25.002275085088183,30.397510101561647,31.18469575906576
1,45.96035891742352,37.51774598667686,38.314382298709276
2,63.55495695539014,53.412689745549855,58.30516287645974
3,73.68181569990718,69.4550617014306,68.93054701905346
4,78.38851173033872,74.7406355793382,76.63260602335586
5,80.63265566132173,78.2516107895599,78.01167793484942
6,81.67009446153287,70.01201266790433,70.71296865396435
7,82.95506251933823,80.49579556623348,81.36140135218193
8,83.58298600367654,78.8194823632194,80.46634910878919
9,84.09078499535883,77.96221469913728,77.98862937922556
10,87.49977249149119,86.90073168068145,88.22602950215119
11,87.92020821578728,86.60587528666595,87.71511985248924
12,88.18957829022807,87.03177896691057,88.53718500307313
13,88.29514223831973,86.60587528666595,88.19145666871542
14,88.43892761589284,86.58403407229443,88.1261524277812
15,88.80840143421365,87.26111171781152,88.78687768899815
16,88.81750177456638,87.29387353936879,88.78303626306085
17,88.85754327211838,87.31571475374031,88.74078057775046
18,88.89940483774093,87.39215900404062,88.83297480024585
19,88.94308647143404,87.29387353936879,88.80608481868468
20,88.86664361247111,87.38123839685487,88.80992624462199
21,89.04137014724351,87.34847657529758,88.80608481868468
22,89.01770926232642,87.38669870044775,88.82529194837123
23,88.97584769670385,87.27203232499727,88.82913337430853
24,88.99586844547986,87.46860325434093,88.71773202212661
