Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,24.760206031705586,24.56590586436606,26.805470190534724
1,41.94528875379939,47.99060827782024,45.55162876459741
2,59.94758203956828,54.07338648028831,54.67501536570375
3,68.0086635240158,67.9425576062029,64.56284572833435
4,71.36668911417287,62.44949219176586,57.98632452366318
5,74.11681196876764,72.46914928470022,68.27366318377382
6,75.50370383852356,69.43322048705907,64.45912722802703
7,76.4501392352074,75.19384077754722,72.3378918254456
8,77.74966783757714,69.14928470022933,64.15949600491702
9,78.62330051143913,71.72654799606858,67.07129686539643
10,82.34169957956428,82.8655673255433,80.38952059004302
11,82.747574759296,83.1112809872229,80.65842040565457
12,83.30997579309467,82.63077427104946,79.45221266133989
13,83.32453633765904,82.81642459320739,81.37292562999384
14,83.5538649145478,83.29693130938081,81.26920712968654
15,83.76317274266059,83.78835863273999,81.51889981561155
16,83.85417614618788,83.69553347166102,81.58036263060848
17,83.83597546548242,83.7555968111827,81.3921327596804
18,83.93425914129189,83.73921590040406,81.53426551936079
19,84.14356696940466,83.41705798842416,81.65334972341732
20,84.13082649291084,83.71737468603254,81.75322679778733
21,84.15266730975739,83.77743802555422,81.50737553779962
22,83.98886118340828,83.82112045429726,81.51505838967424
23,83.9269788690097,83.73921590040406,81.59956976029501
24,84.14720710554575,83.67369225728952,81.66871542716656
