Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,30.042043572429613,36.81336682319537,38.744622003687766
1,58.65897384562183,63.78180626842852,66.95221266133989
2,70.42207378555958,64.07120235885115,66.98678549477566
3,76.21717052217754,74.12908157693568,74.20866625691455
4,79.21846277050763,76.61898001528886,78.18070067609096
5,80.98210873086654,78.58468930872556,80.58159188690841
6,82.2070145423439,67.15627388882822,66.64105716041794
7,83.04424585479498,79.06519602489898,79.0219729563614
8,83.76863294687223,81.51141203450912,83.27827289489858
9,84.45297854139746,75.6088238506061,77.14351567301782
10,87.59805616730067,87.03177896691057,88.78303626306085
11,88.17137760952261,87.14644534236103,88.83297480024585
12,88.35156434850664,87.13552473517527,88.92132759680392
13,88.49170958993867,87.16828655673255,88.53718500307313
14,88.49898986222085,87.10276291361801,88.80608481868468
15,88.9176055184464,87.81806268428525,89.07498463429624
16,89.09415212128934,87.81260238069237,89.13644744929317
17,89.07413137251334,87.79622146991373,89.12492317148126
18,89.02680960267915,87.82352298787812,89.11724031960662
19,89.10325246164207,87.83990389865677,89.15949600491702
20,89.08323171286607,87.85628480943541,89.13260602335586
21,89.20335620552208,87.87812602380693,89.13644744929317
22,89.14329395919408,87.86720541662116,89.17102028272895
23,89.24885790728574,87.83990389865677,89.10571604179471
24,89.14875416340571,87.88358632739981,89.12492317148126
