Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,23.94117539995996,30.18455826143934,26.82851874615857
1,41.35740676701309,37.419460522005025,30.37415488629379
2,56.75154250768979,49.08812929998908,48.23678549477566
3,63.72604335402144,57.13661679589386,52.33558696988322
4,69.34095335165536,62.44949219176586,60.752151198524885
5,72.4914911817702,61.71235120672709,55.63153042409342
6,74.03126876945198,62.35120672709403,53.82221880762138
7,75.58560690169813,69.89188598886098,66.6218500307314
8,76.27359263236445,71.85213497870481,69.15719114935463
9,76.9542980907486,71.32248553019548,64.08650891210816
10,80.94024716524399,81.66976083870263,78.88368162261831
11,81.59183153449939,81.62061810636672,77.65442532267977
12,81.78475874997724,81.67522114229551,79.24861708666256
13,81.81205977103544,81.18379381893634,78.5917332513829
14,82.15423256829806,81.4895708201376,78.96051014136447
15,82.44362339151485,82.28677514469804,79.40611555009218
16,82.58376863294687,82.31407666266244,79.2178856791641
17,82.54008699925379,82.35775909140548,79.52135832821142
18,82.63837067506326,82.21579119799061,79.39843269821758
19,82.85131863931711,82.54886971715626,79.82098955132145
20,82.71845367016726,82.50518728841324,79.62891825445605
21,82.70935332981453,82.39052091296276,79.69806392132759
22,82.80945707369456,82.63077427104946,79.64812538414259
23,82.80581693755347,82.652615485421,79.62123540258143
24,82.82765775440002,82.94201157584362,79.79025814382298
