Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,18.644777314671572,18.76160314513487,19.59895513214505
1,20.09173143075551,21.671944960139783,23.094652735095266
2,26.45104926924267,28.890466309926833,31.16933005531653
3,29.949220100831774,31.915474500382224,32.740473263675476
4,35.722476020603175,39.90389865676532,39.7280270436386
5,43.94918369947036,48.72228895926614,46.78472649047326
6,51.513386600658876,55.46030359287977,52.65058389674246
7,58.375043226616675,60.571147755815225,57.87492317148125
8,65.45328795296945,69.4550617014306,65.82283343577136
9,71.43585170085362,73.44108332423282,69.97925629993853
