Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,24.376171668820415,33.45528011357432,26.697910264290105
1,48.654059661831354,61.575843616905104,57.4139520590043
2,70.55493875470943,77.20323249972698,73.49416103257529
3,80.74549988169558,81.5714753740308,81.05024585125999
4,84.37471561436398,83.99585016926942,83.74692685925015
5,86.49145478040879,82.28677514469804,81.65334972341732
6,87.78734324663743,88.4241563830949,87.31561155500921
7,88.60091367417142,88.53882275854538,87.9417639827904
8,89.43632491855196,88.06923664955771,87.10433312845728
9,90.01692663305609,90.21513596155947,89.61278426551935
