Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,31.421655169903357,47.75035491973354,44.379993853718496
1,71.8999690588428,75.11193622365404,72.53764597418562
2,83.82687512512969,81.99191875068253,80.98110018438844
3,86.84818812223578,85.47559244293983,84.2117393976644
4,88.5444915639845,88.21120454297258,84.72264904732636
5,89.5928507726189,89.101234028612,88.28749231714812
6,90.19893344011066,90.35710385497434,89.16333743085433
7,90.70673243179296,90.59189690946818,89.31699446834665
8,91.04162495677339,89.37970951184886,89.62046711739397
9,91.39289809438873,91.35087910887846,90.53472649047326
