Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,54.46917714722531,77.54177132248553,78.4880147510756
1,85.59780135777079,85.82505187288413,85.73678549477566
2,88.44620788817502,88.89920279567544,90.36570374923171
3,89.82217934950768,89.35786829747734,90.33881376767056
4,90.69945215951077,90.02402533580867,90.95344191763982
5,91.32009537156691,90.13323140766627,90.66149354640442
6,91.68228891760552,90.07862837173747,90.10064535955746
7,92.22830933876928,91.05602271486295,90.96496619545175
8,92.27563110860348,90.57005569509666,90.20820528580208
9,92.7415685346632,91.79316369990171,93.46957590657652
10,94.3377682325319,93.75887299333843,94.72956361401351
11,94.88378865369566,93.96636452986786,94.66041794714198
12,95.06579546075024,93.89538058316043,94.92547633681622
13,95.09127641373787,94.08103090531834,94.96773202212661
14,95.23324172324045,93.94998361908922,94.82175783650891
15,95.35882642010812,93.97728513705363,94.97157344806392
16,95.42070873450668,94.05372938735394,94.99078057775046
17,95.3224250586972,94.04280878016817,95.00614628149968
18,95.59361520120852,94.09741181609698,94.97925629993853
19,95.5371930910216,94.07011029813258,95.00614628149968
20,95.5845148608558,94.08649120891121,95.01767055931161
21,95.63911690297218,94.14109424484002,95.09065765212046
22,95.54629343137434,93.99912635142515,94.97925629993853
23,95.48077098083468,94.29944304903353,95.02919483712353
24,95.54811349944488,94.14655454843289,95.00998770743699
