Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,44.83373678175564,72.85137053620181,72.25338045482482
1,85.34299182789437,85.75952822976957,85.37953288260601
2,90.6412099812533,91.70579884241565,91.1839274738783
3,92.19736818157,92.16446434421755,91.11862323294406
4,93.30032943232077,93.10909686578573,92.09434542102028
5,93.97011448228164,93.34388992027957,92.11739397664412
6,94.65628014487743,94.50693458556296,93.12384757221879
7,95.11493729865498,94.7635688544283,92.83958205285802
8,95.70645942158237,94.0373484765753,91.94068838352796
9,95.93214786233005,95.413344981981,92.56299938537185
