Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,17.825746682925942,18.67423828764879,19.46834665027658
1,18.870465755419254,18.980015288850062,19.606637984019667
2,19.70769706787034,19.930108114011137,20.155961893054698
3,22.21757093715305,24.134541880528555,24.373847572218807
4,25.81766558069272,27.219613410505623,29.751843884449908
5,28.691553064084594,29.556623348258164,31.657191149354635
6,30.44427861602024,31.822649339303265,33.282114320835895
7,32.424512676774114,33.89756470459758,35.89428395820528
8,36.30671787124839,38.74085399148193,39.88168408113091
9,40.37821014505943,43.414873866987,42.85110633066994
