Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,43.45230511621135,75.068253794911,76.16011063306699
1,86.23300511439128,88.7517745986677,87.43853718500306
2,90.92150046411737,90.78300753521896,90.85356484326982
3,92.5195202300566,91.97881402205962,90.36186232329439
4,93.40043317620079,93.45855629573005,92.0559311616472
5,94.28498625848607,93.99366604783226,92.47848801475106
6,94.758203956828,91.94605220050235,89.41303011677934
7,95.15861893234808,92.57398711368351,90.54625076828518
8,95.72648017035837,93.34935022387245,90.85356484326982
9,96.22699888975849,93.05449382985694,90.28503380454825
