Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,51.347760406239196,70.00109206071858,58.393515673017816
1,85.29384998998964,85.65032215791199,83.6240012292563
2,88.32790346358954,86.11444796330676,85.80208973570988
3,89.67111369965237,87.9108878453642,87.6920712968654
4,90.63028957283002,90.08408867533035,90.12753534111862
5,91.12352801994795,90.2315168723381,91.26843884449907
6,91.76237191270954,90.1769138364093,91.18776889981561
7,91.91343756256485,91.91875068253795,92.39397664413029
8,92.18462770507617,91.45462487714317,91.69483712354025
9,92.65602533534755,91.61843398492955,91.79471419791025
10,94.2704257139217,93.39849295620837,94.37999385371849
11,94.84920736035528,93.45855629573005,94.52212661339888
12,94.92019001510657,93.6605875286666,94.45298094652735
13,95.02393389512768,93.81347602926724,94.69114935464043
14,95.18591995340626,93.93906301190347,94.6220036877689
15,95.40068798573067,93.80255542208147,94.68730792870312
16,95.52991281873943,93.84077754723162,94.7218807621389
17,95.63729683490163,93.83531724363876,94.69883220651505
18,95.50807200189287,93.9827454406465,94.70651505838966
19,95.55903390786817,93.94452331549634,94.68346650276582
20,95.55539377172707,93.9281424047177,94.71035648432698
21,95.47531077662306,93.7970951184886,94.68730792870312
22,95.58633492892635,93.84623785082451,94.69499078057775
23,95.60089547349071,93.85715845801028,94.6719422249539
24,95.56995431629144,94.00458665501802,94.69499078057775
