Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,16.240467393480518,18.155509446325215,19.161032575291948
1,18.80130316873851,18.816206181063666,19.510602335586967
2,18.95600895473491,18.876269520585346,19.44913952059004
3,18.91050725297126,18.898110734956862,19.533650891210815
4,18.979669839652004,18.838047395435186,19.629686539643515
5,19.048832426332744,18.827126788249426,19.671942224953902
6,19.132555557577856,18.930872556514142,19.71419791026429
7,19.154396374424405,19.21480834334389,19.983097725875844
8,19.269060662868792,19.334935022387246,19.921634910878915
9,19.516589920463026,19.88096538167522,20.482483097725872
