Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,47.918752161330836,66.87233810199848,56.71865396435156
1,83.08610742041753,83.54264497106038,80.70835894283958
2,86.79540614818994,85.28994212078192,83.07083589428396
3,88.56997251697214,87.31571475374031,83.53948985863552
4,89.50366743716216,88.88828218848968,87.95328826060232
5,90.1170303769361,88.32041061483018,87.16195451751689
6,90.45374296998709,89.5325980124495,87.56914566687153
7,90.91422019183518,89.30326526154855,89.43607867240318
8,91.18359026627596,89.83291471005788,88.51797787338658
9,91.43293959194074,90.01310472862292,90.19668100799015
10,93.1347032379011,92.92344654362783,93.32360172095882
11,93.7225852246874,93.04903352626405,93.14689612784265
12,93.89185155524817,93.18554111608606,93.58097725875845
13,93.99013523105765,93.2565250627935,93.5118315918869
14,94.12664033634859,93.19100141967893,93.35817455439458
15,94.38509000236608,93.19646172327182,93.61939151813152
16,94.33230802832027,93.34935022387245,93.67317148125383
17,94.33048796024973,93.21284263405045,93.67701290719114
18,94.33230802832027,93.30566779512941,93.69237861094038
19,94.35596891323736,93.18008081249317,93.62707437000614
20,94.52159510765703,93.43125477776564,93.65780577750459
21,94.46517299747012,93.34388992027957,93.61170866625692
22,94.45971279325848,93.19100141967893,93.62707437000614
23,94.43787197641193,93.28928688435077,93.67317148125383
24,94.51977503958648,93.41487386698701,93.66548862937923
