Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,33.30724569098884,49.74336573113465,52.135832821143204
1,83.27721456782484,86.52397073277275,87.03902888752305
2,90.05514806253755,90.91405482144808,91.47587584511369
3,91.73871102779245,91.48738669870045,90.78057775046096
4,92.75066887501593,92.18084525499619,92.05208973570988
5,93.40953351655352,93.0927159550071,92.45159803318991
6,93.99013523105765,93.9008408867533,92.95866625691455
7,94.32866789217917,94.11379272687562,93.03165334972341
8,94.5397957883625,94.0919515125041,92.87031346035648
9,94.98753253371677,95.04204433766517,93.93822987092808
10,96.45450739857672,96.25969203887736,94.42609096496619
11,96.88586353129608,96.46172327181391,94.25322679778732
12,97.12793258467867,96.6036911652288,94.27243392747387
13,97.26625775804015,96.6528338975647,94.11109403810694
14,97.38456218262563,96.79480179097958,94.18023970497849
15,97.5774893981035,96.81118270175821,94.06499692685925
16,97.68851355040678,96.83302391612973,94.02658266748615
17,97.70671423111224,96.8166430053511,94.02274124154886
18,97.76859654551082,96.86578573768702,93.95743700061462
19,97.7321951840999,96.86578573768702,93.97664413030115
20,97.80681797499227,96.84940482690838,93.92286416717886
21,97.82137851955663,96.8166430053511,93.97280270436386
22,97.82501865569773,96.8439445233155,93.96511985248924
23,97.795897566569,96.85486513050125,93.96511985248924
24,97.84139926833264,96.8712460412799,93.99200983405039
