Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,32.652021185592346,59.757562520476135,61.65104486785494
1,80.09573558051072,73.61581303920498,73.18684695759066
2,86.46415375935061,86.73692257289505,85.56007990165949
3,88.37340516535319,86.73146226930217,87.9878610940381
4,89.40720382942322,88.67533034836738,88.11078672403195
5,90.0296671095499,89.58720104837829,89.3400430239705
6,90.40278106401179,88.08561756033636,87.00061462814996
7,90.81047631181407,87.80168177350662,87.28872157344806
8,91.07074604590211,88.32041061483018,87.26951444376152
9,91.15446917714723,89.68002620945724,89.82022126613398
10,93.08192126385528,92.51938407775472,93.01244622003686
11,93.67344338678268,92.56306650649776,93.31976029502151
12,93.76808692645106,92.91798624003495,93.51951444376152
13,93.95555393771727,92.8797641148848,93.63475722188075
14,93.89731175945981,92.96166866877799,93.52335586969882
15,94.27770598620388,92.8797641148848,93.78841425937307
16,94.16850190197114,92.7978595609916,93.7077443146896
17,94.39783047885992,92.98350988314951,93.78073140749845
18,94.39055020657773,93.0108114011139,93.73079287031345
19,94.3377682325319,93.04903352626405,93.85755992624462
20,94.36688932166064,93.0927159550071,93.81146281499691
21,94.34322843674354,92.86884350769903,93.77304855562384
22,94.34322843674354,93.0927159550071,93.81146281499691
23,94.41239102342428,93.07087474063557,93.77304855562384
24,94.27770598620388,92.91252593644207,93.81146281499691
