Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,31.732886809966693,48.33460740417167,42.45928088506453
1,78.47223486158383,70.76007426012887,64.25553165334972
2,86.09650000910034,86.14720978486405,85.57928703134603
3,88.12587590775895,86.6440974118161,86.62799631223109
4,89.08141164479552,88.31495031123731,88.59480639213275
5,90.01692663305609,85.87965490881292,82.709741856177
6,90.39004058751799,88.97018674238288,89.09803318992009
7,90.80683617567298,89.7455498525718,89.32083589428395
8,90.89055930691808,90.18783444359507,89.94314689612783
9,91.19451067469923,90.57551599868953,90.6038721573448
10,93.05644031086763,92.65589166757671,92.8818377381684
11,93.54057841763283,92.61220923883367,93.11232329440688
12,93.73896583732233,92.91798624003495,93.18915181315303
13,93.88275121489545,92.81970077536312,93.17762753534112
14,93.91551244016527,92.95074806159222,93.23909035033805
15,94.19398285495878,93.13639838375013,93.2198832206515
16,94.2030831953115,93.14185868734302,93.12768899815612
17,94.28862639462716,93.05449382985694,93.21604179471419
18,94.361429117449,93.18554111608606,93.18915181315303
19,94.28316619041553,93.13093808015725,93.18146896127843
20,94.27770598620388,93.07633504422846,93.2698217578365
21,94.3104672114737,93.28928688435077,93.28518746158572
22,94.35232877709628,93.09817625859999,93.30439459127227
23,94.27770598620388,93.19100141967893,93.24293177627536
24,94.30318693919153,93.15823959812167,93.24293177627536
