Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,30.9229565185738,31.789887517745985,25.422556853103874
1,77.41295524452615,77.15955007098395,80.50092194222495
2,85.60690169812352,86.52943103636562,82.0298094652735
3,87.81464426769561,83.74467620399695,82.87492317148126
4,89.13055348270026,88.02555422081468,89.81637984019667
5,89.63107220210036,87.44130173637654,85.67532267977873
6,90.2280545292394,90.02948563940156,90.13137676705593
7,90.76861474619152,90.30796112263843,90.21972956361401
8,90.99976339115084,88.99748826034728,90.10832821143208
9,91.33465591613127,89.48345528011357,89.77796558082359
10,93.01275867717453,92.67227257835535,93.12384757221879
11,93.50235698815136,92.65589166757671,93.1737861094038
12,93.8135886282147,92.98897018674238,93.46189305470189
13,93.74260597346341,92.73233591787704,93.35433312845728
14,93.86091039804889,92.99443049033526,93.46189305470189
15,94.01379611597474,93.0654144370427,93.55408727719728
16,94.21218353566424,92.91798624003495,93.5617701290719
17,94.19762299109988,93.08179534782134,93.49262446220035
18,94.37598966201335,93.05995413344982,93.56945298094652
19,94.29772673497989,93.14185868734302,93.50030731407499
20,94.30500700726208,92.98350988314951,93.5617701290719
21,94.25222503321625,93.0381129190783,93.51951444376152
22,94.1830624465355,93.05449382985694,93.55024585125999
23,94.11753999599586,93.08179534782134,93.58097725875845
24,94.26314544163952,93.14185868734302,93.5617701290719
