Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,41.936188413446665,70.66724909904991,73.29824830977259
1,84.26915166627232,82.9201703614721,82.0720651505839
2,87.96570991755092,87.83444359506389,88.88291333743085
3,89.23975756693301,89.43431254777767,90.42332513829132
4,89.98416540778625,88.46237850824507,87.41933005531652
5,90.510165080174,88.9101234028612,90.42716656422863
6,90.77043481426206,89.2595828328055,88.40273509526736
7,91.19451067469923,90.77754723162607,90.68454210202826
8,91.39289809438873,89.39063011903463,88.73693915181315
9,91.49482190633931,89.94758108550836,90.54625076828518
10,93.29304916003859,93.27290597357212,93.93438844499077
11,93.79538794750924,93.13639838375013,93.88444990780577
12,93.95009373350564,93.41487386698701,94.15334972341732
13,94.04109713703293,93.36573113465109,94.30700676090964
14,94.17396210618277,93.31658840231518,94.14182544560539
15,94.31956755182644,93.61690509992356,94.36846957590657
16,94.23402435251079,93.61690509992356,94.30700676090964
17,94.35596891323736,93.68242874303812,94.29548248309771
18,94.45243252097629,93.62782570710931,94.33005531653349
19,94.30864714340316,93.51315933165884,94.32621389059618
20,94.38509000236608,93.551381456809,94.29548248309771
21,94.38509000236608,93.68788904663099,94.39535955746773
22,94.35050870902573,93.52954024243748,94.33773816840811
23,94.39965054693046,93.57322267118052,94.26859250153656
24,94.45061245290574,93.7097302610025,94.39535955746773
