Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,42.42396665635295,66.96516326307743,68.90749846342962
1,83.67580947527438,83.79381893633287,83.83527965580822
2,87.90018746701126,85.62848094354047,86.29763368162261
3,89.43086471434032,88.42961668668778,89.48217578365089
4,90.33361847733106,88.33133122201595,88.56023355869698
5,90.47558378683364,90.09500928251612,89.96235402581438
6,91.13990863258287,90.38440537293873,91.06100184388444
7,91.34739639262509,88.78999672381784,90.48478795328825
8,91.64770762426515,90.60827782024681,91.21465888137676
9,91.65498789654734,90.94135633941247,92.07513829133373
10,93.58790018746703,92.84154198973464,94.1379840196681
11,94.02289645632747,93.0381129190783,93.88060848186846
12,94.09023897493766,93.11455716937861,93.97664413030115
13,94.23220428444024,93.30566779512941,93.97280270436386
14,94.28498625848607,93.19646172327182,93.92670559311615
15,94.43969204448247,93.12547777656438,94.04963122311001
16,94.55435633292686,93.30566779512941,94.06115550092193
17,94.51977503958648,93.35481052746533,94.03810694529808
18,94.65081994066578,93.30020749153654,94.07652120467117
19,94.5361556522214,93.32204870590805,94.06499692685925
20,94.74546348033417,93.36027083105822,94.10725261216963
21,94.75274375261635,93.39849295620837,94.0457897971727
22,94.60531823890214,93.43671508135853,94.05347264904732
23,94.57983728591451,93.2510647592006,94.12645974185617
24,94.59439783047887,93.40941356339412,94.14950829748001
