Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,42.167337058405984,58.73102544501474,58.209127228027036
1,79.27488488069454,82.55433002074916,79.42916410571603
2,84.39837649928108,80.26646281533253,73.49416103257529
3,86.51875580146698,84.98962542317354,83.92747387830362
4,87.41604936024608,84.71661024352954,82.52535341118623
5,88.29332217024918,84.77121327945834,81.33451137062076
6,88.77564020894381,87.38123839685487,87.05055316533496
7,89.09415212128934,81.33668231953696,81.28841425937307
8,89.54006879857307,88.41869607950203,87.68822987092808
9,89.75847696703858,87.37577809326199,86.22848801475106
10,91.94983892397576,91.85868734301627,91.53349723417332
11,92.48675900478679,92.10986130828874,91.59496004917025
12,92.66512567570028,92.15354373703178,92.08666256914566
13,92.89991445680069,92.0388773615813,91.94452980946527
14,92.85987295924868,92.23544829092498,91.84465273509525
15,93.12378282947783,92.31735284481817,91.99062692071296
16,93.21660630107567,92.31189254122529,92.10202827289488
17,93.27848861547422,92.31189254122529,92.09818684695759
18,93.35129133829606,92.38287648793273,92.04440688383528
19,93.3294505214495,92.3883367915256,91.98294406883835
20,93.37495222321316,92.36103527356121,91.93684695759065
21,93.3330906575906,92.4484001310473,91.94837123540258
22,93.26028793476877,92.3391940591897,92.10202827289488
23,93.30760970460295,92.39379709511849,92.04440688383528
24,93.41317365269461,92.47570164901168,92.07513829133373
