Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,34.19907904555631,65.9440864912089,60.11447449293177
1,77.46391715050144,78.90684722070547,73.42501536570374
2,84.96987787343248,83.9467074369335,81.70328826060232
3,87.02473472507873,86.103527356121,83.47034419176399
4,88.21869937935679,87.97095118488588,84.84941610325752
5,89.21427661394536,88.81183793818937,87.60755992624462
6,89.5255082540087,89.00840886753303,87.05823601720958
7,90.10975010465391,88.30949000764443,87.47695144437616
8,90.40824126822343,89.47799497652069,90.51936078672402
9,90.61754909633622,88.30949000764443,86.389827904118
10,92.55228145532644,92.13716282625313,92.57452366318375
11,92.99637806453961,92.70503439991263,92.65519360786723
12,93.08556139999637,92.39925739871137,92.88567916410571
13,93.13288316983056,92.65043136398384,92.97787338660109
14,93.30396956846187,92.65589166757671,92.81653349723416
15,93.53329814535064,92.77601834662008,92.97019053472648
16,93.73168556504014,92.7978595609916,93.02012907191148
17,93.68436379520595,92.91252593644207,93.01244622003686
18,93.64796243379503,92.83608168614175,93.12768899815612
19,93.70256447591142,92.57398711368351,93.08159188690841
20,93.57151957483211,92.8470022933275,93.10848186846957
21,93.78264747101542,92.97258927596374,93.10848186846957
22,93.64432229765394,92.86338320410616,93.12384757221879
23,93.82268896856742,92.80331986458448,93.0777504609711
24,93.74078590539287,92.99443049033526,93.09311616472033
