Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,34.961687567115014,57.442393797095114,61.301475107559924
1,79.10743861820433,72.07054712242001,68.56561155500921
2,85.34481189596491,84.50365840340723,83.4818684695759
3,87.65083814134648,86.79152560882385,87.16963736939151
4,88.8903044973882,86.70962105493065,86.20543945912722
5,89.69477458456947,88.60980670525281,89.19406883835279
6,90.1370511257121,89.82199410287211,89.74339274738782
7,90.55930691807875,89.10669433220487,89.78564843269821
8,90.8432375370839,91.07786392923447,91.56807006760909
9,91.19087053855814,89.34694769029157,90.75752919483712
10,93.01275867717453,92.72141531069128,93.6539643515673
11,93.43137433340007,92.88522441847768,93.64244007375537
12,93.67526345485322,92.86884350769903,93.87676705593115
13,93.74806617767504,92.75417713224854,93.52335586969882
14,93.87183080647216,92.8470022933275,93.78457283343576
15,94.1193600640664,93.08725565141422,93.899815611555
16,94.18852265074715,92.90160532925631,93.84219422249538
17,94.02471652439802,93.2292235448291,93.81146281499691
18,94.15030122126569,93.11455716937861,93.85755992624462
19,94.07021822616166,93.19100141967893,93.81530424093422
20,94.22310394408751,93.18554111608606,93.87292562999384
21,94.20672333145261,93.11455716937861,93.82298709280884
22,94.2704257139217,93.1200174729715,93.84987707437
23,94.25586516935735,93.0108114011139,93.87292562999384
24,94.15576142547731,93.21284263405045,93.90365703749231
