Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,25.409970332890452,39.69640712023589,40.41564228641671
1,75.79309466174035,83.65731134651087,82.24492931776275
2,85.87809184063484,86.58403407229443,87.67670559311615
3,87.85104562910654,87.47406355793382,88.68700061462815
4,89.01406912618532,87.14098503876816,87.58066994468346
5,89.59649090875999,86.16905099923557,85.39105716041794
6,90.17345248712303,88.98110734956863,90.38491087891825
7,90.32815827311941,89.87113683520805,90.9457590657652
8,90.88691917077699,89.74008954897893,91.39520590043023
9,91.2090712192636,89.95304138910124,90.41948371235402
10,92.89809438873014,92.59036802446217,93.36969883220651
11,93.35857161057824,92.552145899312,93.43884449907806
12,93.6388620934423,92.36103527356121,93.32360172095882
13,93.72076515661686,92.71595500709839,93.77304855562384
14,93.89367162331872,92.65589166757671,93.66548862937923
15,94.00833591176311,92.73779622146992,93.82298709280884
16,94.00287570755147,92.65589166757671,93.84219422249538
17,94.04109713703293,92.71049470350552,93.93822987092808
18,94.01925632018639,92.78147865021296,93.97664413030115
19,94.0119760479042,92.68319318554111,93.9420712968654
20,94.16486176583004,92.85246259692039,93.93054701905346
21,94.1430209489835,92.67227257835535,93.99200983405039
22,94.26132537356898,92.93436715081359,93.91902274124155
23,94.2740658500628,92.8797641148848,93.99200983405039
24,94.16668183390058,92.80878016817735,93.82298709280884
