,Layer 0,Layer 1,,,,,,Layer 2,,,,,
,,BasicBlock 0,,BasicBlock 1,,BasicBlock 2,,BasicBlock 0,,BasicBlock 1,,BasicBlock 2,
,conv. 0,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1
ReLU ResNet14_B,31.162790697674417,6.081668114682884,5.734144222415291,6.125108601216334,5.864465682015639,5.777584708948741,5.734144222415291,3.1914893617021276,2.507054482309529,2.322552637291079,1.4434556110266985,1.0635988712828304,0.2713262426741914
univ. rational ResNet14_B,20.46511627906977,4.561251086012163,2.6933101650738487,2.6498696785403997,2.215464813205908,3.3014769765421375,3.0842745438748915,1.302648719062093,1.0527458215758627,1.4651617104406338,1.5628391578033427,1.2263946168873454,0.8031256783156067
mix. exp. ResNet14_B,21.3953488372093,13.987836663770635,12.945264986967855,10.034752389226758,9.817549956559514,8.688097306689835,9.122502172024326,4.646113764654798,2.3442587367050143,2.789233774690688,2.22487518992837,2.387670935532885,1.4326025613197308
