,Layer 0,Layer 1,,,,,,Layer 2,,,,,,,Layer 3,,,,,,
,,BasicBlock 0,,BasicBlock 1,,BasicBlock 2,,BasicBlock 0,,,BasicBlock 1,,BasicBlock 2,,BasicBlock 0,,,BasicBlock 1,,BasicBlock 2,
,conv 0,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 2,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 2,conv. 0,conv. 1,conv. 0,conv. 1
ReLU ResNet20,28.6046511627907,11.207645525629887,9.643788010425716,8.861859252823631,7.558644656820157,9.860990443092962,8.644656820156385,3.2566217976552325,2.528760581723464,32.745098039215684,3.0605600173648795,2.4962014326025614,2.2791404384632084,1.877577599305405,0.6565382528486163,0.5072974879279475,14.125122189638319,0.5507026205848842,0.28213336227008845,0.18175899300092235,0.062394878194346484
univ. rational ResNet20,13.023255813953488,7.515204170286707,4.73501303214596,4.387489139878366,3.5621198957428324,4.344048653344918,3.3014769765421375,1.3677811550151975,0.6511829824180595,21.176470588235293,1.1938354677664424,1.1829824180594748,1.237247666594313,1.1612763186455395,0.3038524145415084,0.14920514350821984,7.966764418377322,0.32825131571808364,0.35266670283761054,0.09766154847810754,0.043405132656936685
mix. exp. ResNet20,9.534883720930232,7.037358818418766,4.5178105994787146,4.5178105994787146,4.039965247610773,4.821894005212858,4.170286707211121,1.5848892748588796,1.2806598654221837,24.901960784313726,1.1938354677664424,1.2589537660082484,1.2481007163012807,1.0201866724549598,0.18990775908844276,0.11665129401551734,7.820136852394917,0.32553849492702513,0.2685692583147957,0.04069231186587814,0.024415387119526885
