,Layer 0,Layer 1,,,,,,Layer 2,,,,,,
,,BasicBlock 0,,BasicBlock 1,,BasicBlock 2,,BasicBlock 0,,,BasicBlock 1,,BasicBlock 2,
,conv. 0,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 2,conv. 0,conv. 1,conv. 0,conv. 1
ReLU ResNet14_B,29.767441860465116,6.168549087749783,7.080799304952215,7.949609035621199,8.166811468288445,7.167680278019114,5.994787141615986,3.3000434216239687,2.876058172346429,28.03921568627451,2.5830258302583027,1.877577599305405,1.551986108096375,0.4992402865205123
univ. rational ResNet14_B,14.883720930232558,3.8662033014769763,3.258036490008688,2.519548218940052,2.6933101650738487,3.3014769765421375,2.997393570807993,1.1506730351715153,0.7814195789016714,16.274509803921568,1.302365964836119,1.4326025613197308,1.2481007163012807,0.824831777729542
mix. exp. ResNet14_B,24.88372093023256,13.596872284969592,9.687228496959166,9.904430929626411,7.90616854908775,9.122502172024326,7.819287576020852,3.213200173686496,2.1271977425656607,28.431372549019606,2.8977642717603644,2.6155849793792054,2.507054482309529,1.8667245495984373
