Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,18.362666763736964,18.50496887626952,19.11493546404425
1,18.808583441020694,18.521349787048162,19.276275353411183
2,18.839524598219974,18.876269520585346,19.44913952059004
3,19.02153140527456,18.816206181063666,19.452980946527347
4,19.00879092878074,18.925412252921262,19.510602335586967
5,19.0470123582622,19.034618324778858,19.529809465273505
6,19.07249331124984,19.00731680681446,19.533650891210815
7,19.123455217225125,19.034618324778858,19.78334357713583
8,19.267240594798245,19.100141967893418,19.948524892440073
9,19.3527837941139,19.40591896909468,20.45559311616472
