Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,48.501173943905506,83.85388227585455,84.37307928703135
1,89.34350144695412,90.90313421426231,90.04686539643515
2,92.48129880057515,91.47646609151468,89.93546404425322
3,93.83178930892015,93.29474718794366,91.61032575291948
4,94.81644613508547,95.17855192748716,92.88952059004302
5,95.4734907085525,95.47340832150267,93.03933620159802
6,96.2834209999454,94.28852244184776,90.74216349108788
7,96.64561454598403,95.6317571256962,92.10971112476952
8,97.0096281600932,96.42350114666375,92.50921942224953
9,97.58658973845623,95.67543955443922,91.46051014136447
