Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,18.04961505560308,18.67423828764879,19.5259680393362
1,18.943268478241087,18.854428306213826,19.671942224953902
2,19.41466610851246,19.591569291252593,20.397971727105098
3,22.228491345576327,24.77885770448837,27.12430854333128
4,27.26461969677666,28.53008627279677,29.48294406883835
5,30.020202755583057,32.18302937643333,31.887676705593115
6,35.425804925104195,41.21983182264934,38.92132759680393
7,46.46997797717635,51.79643988205744,50.387984019668096
8,57.25570136323099,61.79425576062029,57.50998770743699
9,65.93742605973463,69.68985475592443,67.65903503380454
