Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,32.12602151320459,59.71934039532598,56.03872157344806
1,78.42855322789073,84.44905536747844,83.12461585740625
2,86.67164151939282,88.5606639729169,89.45144437615242
3,88.75743952823836,89.28142404717703,89.54748002458511
4,89.96596472708079,86.57311346510866,85.41410571604179
5,90.89601951112972,89.41247133340615,89.46296865396435
6,91.61312633092479,90.90859451785519,90.24277811923785
7,92.00262089802159,91.96243311128099,91.38752304855562
8,92.44125730302314,92.03341705798842,91.73325138291332
9,92.64146479078317,92.08255979032435,91.88306699446834
