Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,44.51522486941012,76.99028065960466,76.97065150583896
1,88.8302422510602,90.14415201485203,89.46681007990165
2,92.02446171486814,92.43747952386153,90.97264904732636
3,93.36403181478988,93.44763568854428,92.24031960663798
4,94.32866789217917,94.61068035382768,92.67440073755378
5,95.20594070218226,93.91176149393907,91.7178856791641
6,95.83750432266167,94.42503003166976,91.15703749231714
7,96.1960577325592,95.60991591132468,92.6859250153657
8,96.89314380357827,95.53347166102435,91.89843269821758
9,97.15523360573685,93.64420661788796,89.98156115550091
10,98.90977922574305,97.85956099159114,93.55408727719728
11,99.53588264201082,97.97968767063449,93.5079901659496
12,99.71424931292431,98.04521131374905,93.44652735095266
13,99.76157108275851,98.06159222452769,93.36201598033189
14,99.83437380558033,98.06705252812057,93.15457897971726
15,99.86713503085016,98.06705252812057,93.23524892440072
16,99.8762353712029,98.09981434967784,93.23909035033805
17,99.88351564348508,98.05067161734192,93.21604179471419
18,99.88533571155563,98.07797313530632,93.23140749846343
19,99.88351564348508,98.09435404608496,93.24293177627536
20,99.88351564348508,98.07251283171344,93.2198832206515
21,99.8926159838378,98.08889374249209,93.24293177627536
22,99.8962561199789,98.07797313530632,93.22756607252612
23,99.88715577962617,98.06705252812057,93.17762753534112
24,99.88897584769671,98.0834334388992,93.2237246465888
