Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,42.98818775822216,73.22267118051764,71.00875845113706
1,84.5185009919371,87.1573659495468,87.87645974185617
2,88.79384088964927,88.71355247351754,89.19022741241548
3,90.35727936224815,90.42808780168178,90.00845113706207
4,91.1890504704876,90.83215026755488,90.99569760295022
5,91.90433722221212,91.27443485857813,91.82928703134603
6,92.39939573740058,92.12624221906738,92.88567916410571
7,92.86169302731922,92.23544829092498,92.16349108789181
8,93.32399031723787,93.34935022387245,93.36201598033189
9,93.67344338678268,92.56852681009065,92.60525507068222
