Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,28.382141492091804,44.26668122747625,47.157344806392125
1,60.693809948492074,57.42601288631648,60.29886293792255
2,70.9589938663706,59.42994430490335,58.07851874615857
3,74.9376626685838,72.1251501583488,71.68100799016595
4,76.96703856724241,70.24680572239816,70.05224339274739
5,78.6342209198624,67.08528994212078,64.4437615242778
6,79.40956991791494,77.80386589494375,76.92839582052858
7,80.3250641573995,71.69924647810419,69.21097111247695
8,81.09859308738147,74.57682647155181,75.71066379840195
9,81.67737473381504,79.16894179316371,79.57513829133373
10,84.86067378919972,84.96778420880202,84.58051628764596
11,85.60508163005296,85.19711695970295,84.8378918254456
12,85.8962925213403,85.08791088784537,84.71112476951444
13,85.83077007080065,85.2954024243748,85.34880147510755
14,85.88901224905811,85.27902151359615,85.06837738168407
15,86.28760715650766,85.83051217647701,85.71757836508911
16,86.30580783721312,85.81959156929125,85.89044253226797
17,86.34402926669458,85.91787703396308,85.77904118008604
18,86.41865205758697,85.78682974773398,85.8097725875845
19,86.35494967511785,85.60663972916895,85.84050399508297
20,86.41501192144587,85.98340067707765,85.81361401352181
21,86.58791838814773,86.06530523097085,85.83666256914566
22,86.51693573339644,85.86873430162717,85.83282114320835
23,86.61885954534701,85.8578136944414,85.99800245851259
24,86.43867280636296,85.92333733755598,85.79824830977259
