Percentage of Weights pruned,Test Accuracy
0,91.73709280885063
tensor(20.0007),92.72049784880146
tensor(36.0009),92.96250768285186
tensor(48.8013),93.0739090350338
tensor(59.0416),93.01628764597419
tensor(67.2337),93.07006760909648
tensor(73.7874),92.90488629379225
tensor(79.0303),92.75507068223725
tensor(83.2246),92.97787338660109
tensor(86.5803),92.9240934234788
tensor(89.2647),92.67055931161646
tensor(91.4123),92.52458512599875
tensor(93.1303),92.29409956976029
tensor(94.5046),92.17885679164105
tensor(95.6043),91.73325138291332
tensor(96.4841),91.06484326982175
tensor(97.1879),90.85740626920712
tensor(97.7508),89.89704978488014
