,Layer 0,Layer 1,,,,,
,,BasicBlock 0,,BasicBlock 1,,BasicBlock 2,
,conv. 0,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1
ReLU ResNet8,50.69767441860465,49.826238053866206,48.566463944396176,50.21720243266724,50.0,50.30408340573415,50.60816681146829
univ. rational ResNet8,50.46511627906977,50.868809730668985,50.695047784535184,50.21720243266724,49.21807124239791,48.43614248479583,50.130321459600346
mix. exp. ResNet8,47.44186046511628,50.695047784535184,51.82450043440487,47.046046915725455,49.47871416159861,51.216333622936574,49.869678540399654
