,Layer 0,Layer 1,,,,,Layer 2,,,,,Layer 3,,,
,,BasicBlock 0,,BasicBlock 1,,BasicBlock 0,,,BasicBlock 1,,BasicBlock 0,,,BasicBlock 1,
,conv. 0,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 2,conv. 0,conv. 1,conv. 0,conv. 1,conv. 2,conv. 0,conv. 1
ReLU ResNet14_A,55.58139534883721,53.51867940920938,52.08514335360556,51.04257167680278,52.30234578627281,37.64654798089448,35.771651834165404,78.62745098039215,35.56544388973302,35.84762318211418,19.001627780792187,19.654386631219143,66.47116324535679,19.521458412457275,18.927350659215453
univ. rational ResNet14_A,56.51162790697674,52.5629887054735,51.65073848827107,52.08514335360556,51.99826238053866,35.953104646113765,35.64141523768179,75.29411764705883,36.44454091599739,36.23833297156501,19.772110689093868,19.26102761651565,66.17790811339198,19.334273777874234,19.141663501709075
mix. exp. ResNet14_A,54.883720930232556,50.868809730668985,52.258905299739354,52.215464813205905,51.78105994787142,35.41033434650456,36.357716518341654,73.92156862745098,35.608856088560884,35.34838289559366,19.679869777536624,19.274591720470944,65.24926686217009,19.573002007487386,19.41837122239705
