,Layer 0,Layer 1,,,,,,Layer 2,,,,,,,Layer 3,,,,,,
,,BasicBlock 0,,BasicBlock 1,,BasicBlock 2,,BasicBlock 0,,,BasicBlock 1,,BasicBlock 2,,BasicBlock 0,,,BasicBlock 1,,BasicBlock 2,
,conv 0,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 2,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 2,conv. 0,conv. 1,conv. 0,conv. 1
Original Model,430,2302,2302,2302,2302,2302,2302,4606,9214,510,9214,9214,9214,9214,18430,36862,2046,36862,36862,36862,36862
ReLU ResNet20,114,223,176,157,180,187,139,149,191,140,193,196,180,139,119,116,249,125,48,38,8
univ. rational ResNet20,69,180,124,117,117,120,108,92,108,151,129,123,121,119,56,54,228,170,148,69,41
mix. exp. ResNet20,85,348,268,234,244,217,219,114,172,213,254,219,258,272,180,169,399,322,261,207,165
