,Layer 0,Layer 1,,,,Layer 2,,,,Layer 3,,,
,,BasicBlock 0,,BasicBlock 1,,BasicBlock 0,,BasicBlock 1,,BasicBlock 0,,BasicBlock 1,
,conv. 0,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1
ReLU ResNet14_A,70.93023255813954,71.67680278019114,71.45960034752389,71.15551694178974,70.9383145091225,61.09422492401216,59.811156935098765,59.377034946820054,60.78793140872585,45.4639175257732,45.96060984211383,45.75172264120232,46.07183549454723
univ. rational ResNet14_A,68.6046511627907,70.89487402258905,70.98175499565595,71.41615986099045,71.45960034752389,59.921841076856275,60.18016062513566,60.2669850227914,59.96309963099631,45.24145415084102,46.16678422223428,45.78156366990397,46.04199446584558
mix. exp. ResNet14_A,69.30232558139535,70.24326672458731,69.98262380538662,70.6776715899218,70.6776715899218,59.22709509335649,59.76774473627089,60.47319296722379,60.07163012806598,46.07162235485621,45.99045087081547,45.99316369160653,45.892789322337364
