,Layer 0,Layer 1,,,,,,Layer 2,,,,,,Layer 3,,,,,
,,BasicBlock 0,,BasicBlock 1,,BasicBlock 2,,BasicBlock 0,,BasicBlock 1,,BasicBlock 2,,BasicBlock 0,,BasicBlock 1,,BasicBlock 2,
,conv. 0,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1
ReLU ResNet20,29.53488372093023,7.90616854908775,7.211120764552563,6.2988705473501305,6.5595134665508255,6.5595134665508255,6.038227628149436,2.952670429874077,2.062079444323855,2.0403733449099195,2.094638593444758,1.9426958975472108,1.4434556110266985,0.40694519804666307,0.2034615593293907,0.28213336227008845,0.10580001085128317,0.10851283164234171,0.02984102870164397
univ. rational ResNet20,15.813953488372093,6.5595134665508255,3.431798436142485,3.258036490008688,3.518679409209383,4.430929626411816,3.475238922675934,1.107251411202779,0.5752116344692859,0.824831777729542,0.7814195789016714,1.0527458215758627,0.8573909268504449,0.09224091155724362,0.04611795344799523,0.16819488904562965,0.1275025771797515,0.0189897455374098,0.013564103955292714
mix. exp. ResNet20,16.046511627906977,7.124239791485665,4.648132059079062,3.909643788010426,4.21372719374457,4.387489139878366,4.387489139878366,1.21580547112462,0.8573909268504449,1.0310397221619274,1.009333622747992,1.2155415671803778,1.1721293683525071,0.12479652740097667,0.0759589821496392,0.17904617220986382,0.1654820682545711,0.1654820682545711,0.06510769898540503
