,Layer 0,Layer 1,,,,,
,,BasicBlock 0,,BasicBlock 1,,BasicBlock 2,
,conv. 0,conv. 0,conv. 1,conv. 0,conv. 1,conv. 0,conv. 1
ReLU ResNet8,46.27906976744186,49.95655951346655,50.0,49.9131190269331,51.390095569070375,50.130321459600346,48.95742832319722
univ. rational ResNet8,51.395348837209305,49.869678540399654,50.04344048653345,50.0868809730669,49.826238053866206,49.131190269331015,50.43440486533449
mix. exp. ResNet8,52.7906976744186,49.9131190269331,50.60816681146829,47.87141615986099,49.78279756733276,50.60816681146829,50.347523892267596
