Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,27.51032888630035,35.78136944414109,36.47433927473878
1,54.78586899150029,54.00786283717375,51.720958819913946
2,66.09213184573105,60.7131156492301,53.44575906576521
3,71.33392788890305,66.24986349241017,67.16733251382912
4,73.25591977139946,70.96756579665829,69.36846957590657
5,74.96496368964199,65.90586436605875,63.0339582052858
6,75.85315690806837,69.93010811401113,67.14044253226797
7,76.8869555721384,69.66255323796004,63.617854947756605
8,77.05804197076971,75.6634268865349,73.91287645974185
9,77.77696885863531,74.48946161406575,70.41333743085433
10,81.89942303842163,82.49426668122749,81.63414259373079
11,82.8786196603753,83.29147100578793,81.03488014751075
12,83.07882714813535,83.50988314950311,82.12968653964352
13,83.39551899241032,83.37337555968112,82.29486785494775
14,83.16255027938045,83.44435950638855,81.96450522433926
15,83.61210709280527,84.1105165447199,82.74815611555009
16,83.95974009427954,84.15419897346293,82.77888752304855
17,84.02344247674863,83.91394561537622,82.84035033804548
18,83.87965709917552,83.9467074369335,82.87108174554393
19,84.07258431465337,83.95762804411926,82.88260602335586
20,84.16722785432175,84.1105165447199,82.81730178242162
21,84.22364996450867,84.15419897346293,82.87492317148126
22,84.17632819467448,84.31254777765645,82.86724031960662
23,84.10898567606428,83.8648028830403,82.82882606023355
24,84.22182989643812,84.19242109861308,82.86724031960662
