Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,22.97107911835903,30.670525281205634,31.83773816840811
1,40.23624483555685,50.267554876051115,52.09741856177013
2,60.23333272664399,63.26853773069783,63.92901044867855
3,71.71068197950603,68.7779840559135,66.51429010448679
4,76.93245727390205,78.31713443267446,78.98355869698833
5,79.58247638461678,72.14153106912744,69.13030116779349
6,81.49900806290155,77.20869280331986,76.91687154271665
7,82.667491764192,78.20792836081687,77.19345421020282
8,83.89603771181042,77.2796767500273,77.8580208973571
9,84.35287479751743,82.21033089439773,82.79809465273509
10,87.18126057914567,87.65971388009174,87.72280270436386
11,87.72910106837996,87.55050780823413,87.82652120467117
12,87.82010447190726,87.5887299333843,87.2618315918869
13,88.00029121089129,87.87812602380693,87.92639827904118
14,88.14225652039387,87.88904663099268,87.74585125998769
15,88.40434632255247,88.16206181063667,87.9417639827904
16,88.41890686711683,88.24942666812274,87.94944683466503
17,88.40980652676411,88.38593425794474,87.91871542716656
18,88.47896911344485,88.38047395435187,88.03011677934849
19,88.51173033871468,88.30402970405154,87.98017824216349
20,88.57543272118377,88.3695533471661,87.97249539028886
21,88.59727353803034,88.43507699028066,87.9878610940381
22,88.58271299346596,88.33679152560883,88.03395820528578
23,88.5408514278434,88.34771213279458,87.9417639827904
24,88.56997251697214,88.40231516872338,87.89566687154272
