Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,23.760988660975922,30.397510101561647,30.735248924400736
1,42.32204284440238,45.42426558916676,40.722956361401344
2,60.56822525162442,54.5320519820902,50.43023970497848
3,67.68651147552919,62.569618870809215,62.05823601720958
4,70.68416358771819,63.688981107349576,60.644591272280266
5,72.5351728154633,71.9886425685268,69.21865396435156
6,73.74187794623519,70.4542972589276,68.14689612784265
7,75.42362084341954,73.17352844818173,69.65657652120466
8,76.39371712502047,69.76629900622476,66.22234173325138
9,77.13084469359156,77.29605766080594,72.54917025199752
10,81.75199752470743,82.24855301954788,79.92470805162876
11,82.65475128769818,82.516107895599,80.58543331284572
12,83.08974755655862,83.09490007644426,81.06561155500921
13,83.25173361483719,83.1877252375232,80.94652735095266
14,83.16255027938045,83.22048705908048,81.07713583282113
15,83.83779553355296,83.79381893633287,82.16810079901659
16,83.9269788690097,84.17057988424158,82.23724646588813
17,84.017982272537,84.01223108004805,81.8838352796558
18,83.96338023042063,84.00131047286229,81.86846957590657
19,84.01070200025481,83.95216774052638,82.02596803933619
20,83.92151866479807,83.76651741836845,82.0720651505839
21,84.11626594834647,83.79927923992574,82.16425937307929
22,84.19452887537994,83.8375013650759,82.12968653964352
23,84.19816901152105,84.1105165447199,82.18346650276582
24,84.1453870374752,83.60816861417494,82.29870928088506
