Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,24.126822343155634,29.294528775799932,31.357559926244623
1,45.117667400760794,43.786174511302825,42.13275968039336
2,62.81236918260743,64.12580539477996,61.0479409956976
3,69.92883533844166,65.91132466965163,60.00691456668715
4,73.02477112644013,66.89417931637,60.83282114320835
5,74.99226471070018,69.27487168286557,62.7881069452981
6,76.57754400014561,67.95893851698155,59.99539028887523
7,77.76604845021204,76.16031451348695,71.78856791641056
8,78.72886445953078,69.04553893196463,66.59880147510755
9,79.05283657608794,73.40832150267556,70.62461585740625
10,83.03878565058334,83.7009937752539,81.42670559311615
11,83.8832972353166,84.14327836627716,82.10279655808236
12,84.05984383815955,84.34530959921372,82.12968653964352
13,84.12354622062865,84.39991263514251,82.24108789182544
14,84.37107547822289,84.3507699028066,82.04133374308543
15,84.79151120251898,84.68930872556514,82.78657037492316
16,84.85703365305864,84.94048269083761,82.79041180086047
17,85.00627923484339,84.91864147646609,82.78657037492316
18,84.88251460604627,84.96232390520913,82.89797172710509
19,84.891614946399,84.88041935131594,82.82114320835893
20,84.93347651202156,84.93502238724473,82.87876459741855
21,85.03722039204267,84.79305449382986,82.93638598647817
22,84.92437617166883,84.86403844053729,82.91333743085433
23,84.88069453797571,84.84765752975866,82.89797172710509
24,84.9989989625612,85.16981544173856,82.96327596803933
