Percentage of Weights pruned,Test Accuracy
0,94.0457897971727
tensor(20.0007),94.03426551936079
tensor(36.0010),94.56822372464659
tensor(48.8015),94.65657652120466
tensor(59.0418),94.4337738168408
tensor(67.2340),94.73340503995082
tensor(73.7878),94.56054087277197
tensor(79.0306),94.53365089121081
tensor(83.2252),94.54133374308542
tensor(86.5805),94.57590657652119
tensor(89.2650),94.48371235402581
tensor(91.4126),94.11877688998155
tensor(93.1306),93.85371850030731
tensor(94.5048),93.76152427781192
tensor(95.6045),93.43116164720342
tensor(96.4841),93.37354025814382
tensor(97.1879),92.6359864781807
tensor(97.7506),92.16733251382912
tensor(98.2010),91.56422864167179
tensor(98.5614),90.57314074984633
tensor(98.8496),89.10955746773202
