Percentage of Weights pruned,Test Accuracy
0,93.82298709280884
tensor(20.0007),94.26090964966195
tensor(36.0010),94.34926244622002
tensor(48.8015),94.46066379840195
tensor(59.0418),94.57590657652119
tensor(67.2340),94.60279655808235
tensor(73.7878),94.68730792870312
tensor(79.0306),94.85248924400736
tensor(83.2252),94.57206515058388
tensor(86.5805),94.44529809465273
tensor(89.2650),94.37999385371849
tensor(91.4126),94.06883835279655
tensor(93.1306),94.2877996312231
tensor(94.5048),93.91133988936693
tensor(95.6045),93.72311001843883
tensor(96.4841),93.31976029502151
tensor(97.1879),93.0278119237861
tensor(97.7506),92.56299938537185
tensor(98.2010),91.74093423478794
tensor(98.5614),90.84204056545789
tensor(98.8496),89.90089121081745
