Percentage of Weights pruned,Test Accuracy
0,94.03042409342348
tensor(20.0007),94.26475107559925
tensor(36.0009),94.33005531653349
tensor(48.8013),94.37999385371849
tensor(59.0416),94.49139520590042
tensor(67.2337),94.6220036877689
tensor(73.7874),94.84096496619544
tensor(79.0303),94.77950215119851
tensor(83.2246),94.57590657652119
tensor(86.5803),94.36846957590657
tensor(89.2647),94.51060233558695
tensor(91.4123),94.17255685310386
tensor(93.1303),94.15334972341732
tensor(94.5046),93.78457283343576
tensor(95.6043),93.63475722188075
tensor(96.4841),93.44652735095266
tensor(97.1879),93.0777504609711
tensor(97.7508),92.71281499692685
tensor(98.2013),92.07129686539642
tensor(98.5614),91.04563614013522
tensor(98.8498),90.70374923171481
tensor(99.0803),88.98663183773816
