Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,28.733414629707156,59.58283280550398,57.26029502151198
1,79.93374952223213,85.32270394233919,87.29256299938535
2,87.68905957082795,87.4576826471552,88.1338352796558
3,89.91136268496443,89.34694769029157,89.35540872771972
4,90.98156271044537,89.97488260347275,90.12753534111862
5,91.65134776040624,90.42262749808889,91.43746158574062
6,92.15186647980636,90.826689963962,91.2338660110633
7,92.46309811986968,91.12154635797751,91.63721573448063
8,92.73428826238101,91.2853554657639,92.04824830977259
9,92.96725697541089,91.87506825379491,93.09311616472033
10,94.56345667327959,93.54592115321611,94.37999385371849
11,94.94021076388258,93.74795238615266,94.62968653964352
12,95.1913801576179,93.88992027956753,94.73724646588812
13,95.20776077025282,93.99912635142515,94.8179164105716
14,95.37702710081358,94.01550726220378,94.8179164105716
15,95.71009955772347,93.94452331549634,94.87937922556853
16,95.66459785595983,94.07011029813258,94.83712354025813
17,95.72830023842891,94.12471333406137,94.8179164105716
18,95.71009955772347,93.96090422627498,94.71803933620158
19,95.68825874087692,93.96090422627498,94.87937922556853
20,95.66823799210091,94.17385606639729,94.8678549477566
21,95.76470159983984,93.99912635142515,94.86401352181929
22,95.68643867280637,94.06464999453969,94.86017209588198
23,95.69371894508856,93.94452331549634,94.85248924400736
24,95.73194037457002,94.03188817298242,94.84864781807006
