Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,27.888903044973883,55.13814568089986,55.38952059004302
1,75.421800775349,80.97630228240689,81.77243392747387
2,86.14564184700508,86.81882712678825,86.01336816226183
3,88.75015925595618,88.58250518728842,90.2158881376767
4,89.82399941757822,89.49983619089221,90.50015365703749
5,90.49196439946854,89.30872556514143,89.99692685925015
6,91.26913346559162,90.81576935677624,92.52458512599875
7,91.61858653513642,91.29081576935678,91.64874001229255
8,91.88249640536557,91.29627607294965,91.34142593730792
9,92.30657226580274,90.99595937534127,91.90611555009218
10,93.89185155524817,93.01627170470678,94.3338967424708
11,94.37962979815445,93.36573113465109,94.39535955746773
12,94.55253626485631,93.5786829747734,94.44145666871542
13,94.70906211892324,93.37665174183685,94.46450522433926
14,94.78004477367455,93.4967784208802,94.49139520590042
15,95.03485430355096,93.42033417057989,94.64889366933005
16,95.14951859199535,93.551381456809,94.6757836508912
17,95.16953934077135,93.50769902806596,94.66425937307929
18,95.17317947691244,93.73703177896692,94.61047940995697
19,95.14405838778372,93.50223872447309,94.68346650276582
20,95.3460859436143,93.50223872447309,94.65273509526736
21,95.20776077025282,93.43671508135853,94.69114935464043
22,95.18045974919463,93.54046084962324,94.70651505838966
23,95.15315872813643,93.56230206399476,94.7257221880762
24,95.15497879620698,93.64420661788796,94.64505224339274
