Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,18.75034126276323,19.116522878672054,19.549016594960047
1,19.067033107038203,19.105602271486294,19.552858020897357
2,69.89061390896019,88.74631429507481,89.10571604179471
3,91.06892597783157,92.01157584361691,91.79855562384756
4,92.85805289117813,93.01627170470678,92.39397664413029
5,93.8172287643558,93.0654144370427,92.77811923786109
6,94.63443932803088,93.62236540351644,91.07636754763368
7,95.17499954498298,95.15125040952277,93.08159188690841
8,95.5881549969969,93.96636452986786,92.48617086662568
9,95.92486759004787,94.60522005023479,92.6859250153657
10,98.35283839615602,97.90870372392705,94.30316533497233
11,99.29563365669877,98.07797313530632,94.05731407498462
12,99.67784795151339,98.21994102872121,94.06499692685925
13,99.81981326101597,98.1653379927924,94.01121696373693
14,99.8926159838378,98.19809981434969,93.89597418561769
15,99.92355714103708,98.21448072512831,93.98048555623846
16,99.92537720910762,98.21994102872121,94.00353411186232
17,99.92719727717817,98.2472425466856,93.99969268592501
18,99.93447754946035,98.23632193949983,94.03042409342348
19,99.93265748138981,98.21448072512831,94.03810694529808
20,99.939937753672,98.23632193949983,94.02658266748615
21,99.93083741331927,98.23086163590696,93.99585125998769
22,99.93447754946035,98.22540133231408,93.98048555623846
23,99.93447754946035,98.20902042153544,93.99585125998769
24,99.93083741331927,98.25270285027847,93.99969268592501
