Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,56.82434523051162,84.56918204652179,84.74185617701289
1,87.71090038767451,85.17527574533145,85.41410571604179
2,89.69113444842837,89.13399585016927,90.62307928703135
3,90.94698141710501,90.1223108004805,90.66149354640442
4,91.60766612671316,91.52560882385062,91.59111862323293
5,91.96985967275177,91.23621273342798,92.10202827289488
6,92.35571410370748,91.73310036038004,91.79087277197296
7,92.70152703711119,91.90236977175931,92.30946527350952
8,93.03277942595054,91.93513159331658,93.12768899815612
9,93.22934677756949,91.84776673583052,92.55147510755992
10,94.71998252734653,93.91722179753195,94.84480639213275
11,95.1913801576179,93.64420661788796,94.83712354025813
12,95.28966383342737,93.92268210112482,95.04071911493546
13,95.4571100959176,93.88992027956753,95.1559618930547
14,95.671878128242,94.01550726220378,95.21358328211431
15,95.71191962579401,94.1192530304685,95.30577750460971
16,95.8466046630144,94.17931636999018,95.24815611555009
17,95.85570500336713,94.1192530304685,95.32882606023355
18,95.85570500336713,94.13017363765425,95.30961893054702
19,95.83932439073222,94.12471333406137,95.24047326367547
20,95.85024479915549,94.15201485202577,95.29425322679778
21,95.85752507143768,94.24484001310472,95.26736324523662
22,95.93942813461224,93.99912635142515,95.27888752304855
23,95.85206486722603,94.18477667358304,95.27504609711124
24,95.8939264328486,94.19569728076881,95.29041180086047
