Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,31.387073876562987,63.77634596483565,65.22741241548863
1,81.52630908395975,84.97870481598777,85.76751690227412
2,88.05125311686658,87.75253904117068,86.3437307928703
3,89.73299601405094,89.2049797968767,90.91118623232943
4,90.61754909633622,90.10592988970187,91.05331899200982
5,91.46388074914003,89.55989953041389,91.39520590043023
6,91.76965218499173,90.53729387353937,90.82667486170865
7,92.33569335493148,91.93513159331658,93.20835894283958
8,92.6505651311359,92.24636889811073,92.97787338660109
9,92.94723622663487,91.44916457355029,92.04056545789796
10,94.51977503958648,93.65512722507373,94.42224953902888
11,94.93475055967093,93.70426995740964,94.36078672403195
12,95.22960158709937,93.82985694004586,94.31084818684695
13,95.32060499062666,93.86261876160314,94.37615242778118
14,95.34062573940267,93.6332860107022,94.1879225568531
15,95.671878128242,93.93906301190347,94.45682237246466
16,95.65913765174818,93.82985694004586,94.46834665027659
17,95.85024479915549,93.9281424047177,94.47602950215119
18,95.74468085106383,93.92268210112482,94.46450522433926
19,95.8029230293213,93.97728513705363,94.44529809465273
20,95.77926214440421,93.99912635142515,94.52596803933619
21,95.7829022805453,93.90630119034618,94.50676090964966
22,95.80474309739185,93.88445997597466,94.51060233558695
23,95.91394718162461,93.82985694004586,94.46450522433926
24,95.86116520757876,93.9827454406465,94.46066379840195
