Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,34.907085524998635,58.39794692584908,57.655961893054695
1,80.97482845858435,82.83280550398602,82.78272894898586
2,87.50887283184392,87.88358632739981,87.58066994468346
3,89.10689259778316,88.22212515015835,87.30792870313459
4,90.0096463607739,89.42885224418478,89.75875845113706
5,90.80683617567298,89.33056677951295,90.09680393362015
6,91.27459366980327,90.29158021185978,89.93930547019052
7,91.66408823690007,90.51545265916785,90.83435771358327
8,91.86611579273065,90.84853117833352,91.84465273509525
9,92.14094607138308,91.38910123402862,91.90611555009218
10,93.69528420362923,93.19100141967893,94.35310387215733
11,94.27952605427443,93.31658840231518,94.1917639827904
12,94.62169885153705,93.3329693130938,94.28395820528578
13,94.66356041715962,93.28928688435077,94.31468961278425
14,94.67084068944179,93.63874631429508,94.63736939151812
15,94.96569171687021,93.51861963525172,94.59127228027043
16,94.9292903554593,93.54046084962324,94.56054087277197
17,95.04577471197423,93.67696843944523,94.58743085433312
18,95.13859818357207,93.6332860107022,94.57206515058388
19,95.05123491618586,93.48585781369444,94.5298094652735
20,95.14951859199535,93.56776236758763,94.5797480024585
21,95.2114009063939,93.75341268974555,94.51828518746159
22,95.09127641373787,93.64966692148083,94.57206515058388
23,95.14951859199535,93.49131811728732,94.50291948371235
24,95.10947709444333,93.73157147537403,94.50676090964966
