Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,25.71028156453051,46.23785082450584,47.39167178856791
1,78.29022805452924,84.60740417167194,86.34757221880761
2,87.53071364869047,87.74707873757781,86.96220036877689
3,89.53642866243197,89.17767827891231,89.03657037492316
4,90.61208889212458,90.02402533580867,90.83435771358327
5,91.16174944942942,90.67926176695424,89.90473263675476
6,91.76783211692118,90.90313421426231,91.89843269821758
7,92.07178348470234,91.2034509118707,92.490012292563
8,92.43033689459986,92.18084525499619,93.10848186846957
9,92.654205267277,91.46554548432893,92.1558082360172
10,94.21400360373478,93.65512722507373,94.47218807621388
11,94.83464681579092,93.74249208255979,94.44529809465273
12,94.77094443332182,93.9281424047177,94.37615242778118
13,95.1276777751488,93.90630119034618,94.6220036877689
14,95.14405838778372,93.68242874303812,94.50676090964966
15,95.21868117867609,93.94998361908922,94.56054087277197
16,95.42434887064776,93.82985694004586,94.60279655808235
17,95.38066723695466,93.97728513705363,94.61816226183159
18,95.47895091276415,94.13017363765425,94.53365089121081
19,95.4571100959176,94.2011575843617,94.55669944683466
20,95.54265329523325,93.97728513705363,94.63736939151812
21,95.41342846222449,93.97728513705363,94.57590657652119
22,95.4298090748594,93.94452331549634,94.61047940995697
23,95.51899241031614,94.05918969094682,94.55285802089735
24,95.50989206996341,93.96636452986786,94.56054087277197
