Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,36.35403964108258,60.18892650431364,51.359864781807005
1,78.64332126021513,80.26100251173965,77.70436385986478
2,85.14096427206378,85.35000546030359,82.94406883835279
3,87.24314289354422,87.2119689854756,86.10172095881991
4,88.29150210217863,84.3507699028066,81.02335586969882
5,88.99950858162096,86.88435076990281,87.1657959434542
6,89.47454634803343,88.70809216992464,86.54348494161032
7,89.9186429572466,86.74238287648794,83.32821143208359
8,90.32997834118997,86.34378071420771,85.7060540872772
9,90.50834501210346,89.1230752429835,88.98279041180085
10,92.61962397393663,92.48116195260457,92.48232944068837
11,93.03823963016218,92.51938407775472,92.70513214505223
12,93.19658555229967,92.77601834662008,92.589889366933
13,93.20750596072294,92.62859014961232,92.64751075599261
14,93.3294505214495,92.85792290051327,92.77427781192378
15,93.47869610323427,92.83062138254887,92.96250768285186
16,93.5114573285041,92.69411379272687,92.96634910878917
17,93.71712502047576,92.80878016817735,92.95866625691455
18,93.5787998471143,93.0108114011139,92.98171481253841
19,93.64432229765394,92.76509773943431,92.99708051628764
20,93.6588828422183,92.83608168614175,92.95098340503995
21,93.64250222958339,92.89068472207055,93.01244622003686
22,93.64796243379503,92.8797641148848,92.95482483097726
23,93.64796243379503,93.05995413344982,92.90488629379225
24,93.53511821342119,93.01627170470678,92.98171481253841
