Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
0,29.243033689459985,41.1761493939063,41.54118008604794
1,58.02195002093079,66.10243529540243,68.96511985248924
2,80.7582403581894,82.7836627716501,82.10279655808236
3,87.51797317219665,88.4241563830949,87.77658266748615
4,90.06242833481973,89.8820574423938,89.0519360786724
5,91.18177019820541,90.46630992683194,89.33620159803318
6,91.93345831134086,92.11532161188161,91.6679471419791
7,92.54682125111479,92.78693895380583,91.98294406883835
8,93.05462024279709,93.31658840231518,92.68976644130301
9,93.4404746737528,93.04357322267118,91.83312845728334
10,94.81098593087383,94.99836190892213,93.85755992624462
11,95.23324172324045,95.0638855520367,93.85371850030731
12,95.36792676046085,95.28229769575188,93.83835279655808
13,95.38430737309575,95.17855192748716,93.70006146281499
14,95.4771308446936,95.28775799934476,93.73079287031345
15,95.5845148608558,95.38058316042373,93.81146281499691
16,95.68461860473583,95.42426558916675,93.81146281499691
17,95.58087472471472,95.35328164245932,93.77688998156115
18,95.65367744753655,95.42426558916675,93.85371850030731
19,95.67005806017146,95.46248771431691,93.83835279655808
20,95.67369819631256,95.50617014305996,93.80762138905962
21,95.74286078299329,95.44610680353827,93.85371850030731
22,95.62091622226671,95.4952495358742,93.76920712968652
23,95.69371894508856,95.48432892868843,93.83066994468345
24,95.75742132755765,95.48432892868843,93.83451137062076
